"campaignid","sample","mean.relief","biotic.reef","macroalgae","stony.corals","bare.reef","bare.sand","id","sd.relief","fieldofview.facing.down","fieldofview.facing.up","fieldofview.limited","fieldofview.open","biota.ascidians","biota.bryozoa","biota.consolidated","biota.crinoids","biota.hydrocoral","biota.hydroids","biota.invertebrate.complex","biota.macroalgae","biota.mangrove","biota.octocoral.black","biota.seagrasses","biota.sponges","biota.stony.corals","biota.true.anemones","biota.unconsolidated","biota.zoanthids","visibility.0.2m","visibility.2.4m","visibility.4.6m","visibility.6.8m","visibility.8.10m","visibility.10.m","aims.softcoral","aims.filter","aims.encrusting"
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID356",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID356",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID357",3,0.65,0,0.65,0.35,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID357",0,0,0,0,1,0,0,0.35,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID360",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID360",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID362",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID362",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID364",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID364",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID365",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID365",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID368",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID368",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID369",2,0,0,0,1,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID369",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID370",2,0,0,0,1,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID370",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID371",0,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID371",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID373",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID373",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID375",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID375",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID376",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID377",2,0,0,0,1,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID377",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID378",2,0,0,0,1,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID378",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID380",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID380",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID383",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID383",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID384",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID384",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID385",2,0,0,0,1,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID385",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID387",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID387",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID388",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID388",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID389",1.4,0.4,0,0,0,0.6,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID389",0.516397779494322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID390",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID390",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID391",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID391",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID392",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID392",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID393",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID393",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID395",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID395",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID396",1.2,0.2,0,0,0,0.8,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID396",0.421637021355784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID397",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID397",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID398",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID398",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID399",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID399",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID400",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID400",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID401",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID401",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID402",1.8,0,0,0,0.8,0.2,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID402",0.447213595499958,0,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID404",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID404",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID405",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID405",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID407",3.18181818181818,0.0909090909090909,0,0.0909090909090909,0.909090909090909,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID407",0.750757193529548,0,0,0,1,0,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID408",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID408",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID410",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID410",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID411",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID411",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID412",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID412",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID413",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID413",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID414",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID414",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID419",1.2,0.2,0,0,0,0.8,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID419",0.421637021355784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID420",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID420",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID421",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID421",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID423",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID423",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID425",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID425",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID426",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID426",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID428",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID428",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID429",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID429",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID430",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID430",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID433",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID433",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID434",1.4,0.4,0,0,0,0.6,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID434",0.547722557505166,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID435",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID435",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID436",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID436",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID438",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID438",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID439",2,0,0,0,1,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID439",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID442",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID442",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID444",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID444",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID446",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID446",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID447",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID447",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","NP1ID448",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.NP1ID448",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID174",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID174",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID182",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID182",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID185",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID185",0,0,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID188",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID188",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID191",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID191",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID196",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID196",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID202",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID202",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID203",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID203",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID207",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID207",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID212",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID212",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID215",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID215",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID216",1.14285714285714,0.142857142857143,0,0,0,0.857142857142857,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID216",0.377964473009227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID217",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID217",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID218",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID218",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID222",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID222",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID224",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID224",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID226",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID226",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID227",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID227",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID228",1.6,0.6,0,0,0,0.4,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID228",0.547722557505166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID231",2,0.1,0,0,0.9,0,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID231",0,0,0,0,1,0,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID232",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID232",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID233",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID233",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID235",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID235",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID239",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID239",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID240",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID240",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID243",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID243",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID244",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID244",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID245",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID245",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID246",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID246",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2009-04-Ningaloo.Deep.Water-stereoBRUVs","SP0ID249",1,0,0,0,0,1,"2009-04-Ningaloo.Deep.Water-stereoBRUVs.SP0ID249",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
